user_id,country,age_group,gender,customer_tier,preferred_sport,registration_date,is_active
1488,United Kingdom,25-34,Male,Silver,Football,2022-08-15,True
1489,Australia,25-34,Female,VIP,Ice Hockey,2023-09-22,True
1490,Australia,35-44,Male,Bronze,Football,2022-02-14,True
1491,Australia,35-44,Female,Bronze,Basketball,2023-11-06,True
1492,Australia,25-34,Male,Bronze,Rugby,2023-06-18,True
1493,Australia,25-34,Male,Bronze,Ice Hockey,2022-11-05,True
1494,Australia,25-34,Female,Bronze,Baseball,2023-04-15,True
1495,United Kingdom,55+,Male,Bronze,Ice Hockey,2023-10-21,False
1496,United Kingdom,18-24,Male,Bronze,Ice Hockey,2022-02-01,True
1497,United Kingdom,25-34,Male,Bronze,Football,2022-03-04,True
1498,Australia,18-24,Male,Bronze,Snooker,2023-05-06,True
1499,Australia,25-34,Male,Bronze,Football,2023-02-16,False
1500,New Zealand,45-54,Female,Gold,Handball,2023-03-13,False
1501,Australia,25-34,Male,Bronze,Football,2023-12-04,True
1502,Australia,18-24,Female,Silver,Football,2022-04-21,True
1503,Australia,25-34,Male,Silver,Rugby,2023-05-18,True
1504,Australia,18-24,Male,Bronze,Football,2023-12-31,True
1505,Australia,18-24,Male,Bronze,Volleyball,2023-03-31,False
1506,Australia,45-54,Female,Bronze,Football,2022-03-17,True
1507,United Kingdom,35-44,Female,Silver,Handball,2022-03-24,True
1508,Australia,45-54,Male,Bronze,Ice Hockey,2022-11-26,True
1509,United Kingdom,45-54,Male,Bronze,Basketball,2023-09-15,True
1510,Ireland,35-44,Male,Bronze,Football,2022-06-01,True
1511,Ireland,18-24,Male,Gold,Football,2022-03-09,True
1512,United Kingdom,45-54,Male,Bronze,Volleyball,2022-05-10,True
1513,Canada,45-54,Female,Silver,Football,2022-10-09,True
1514,Australia,45-54,Male,Bronze,Football,2023-10-02,True
1515,Australia,25-34,Female,Gold,Basketball,2023-10-11,True
1516,Australia,25-34,Male,Silver,Tennis,2023-08-23,True
1517,United Kingdom,45-54,Male,Bronze,Football,2023-07-16,True
1518,New Zealand,35-44,Male,Gold,Football,2023-12-31,False
1519,Australia,55+,Male,Silver,Football,2022-11-29,False
1520,New Zealand,18-24,Female,Bronze,Volleyball,2023-01-26,True
1521,Australia,25-34,Male,Bronze,Football,2023-09-04,True
1522,New Zealand,25-34,Male,Silver,Baseball,2023-06-28,True
1523,Australia,45-54,Male,Gold,Football,2022-10-29,True
1524,Australia,25-34,Male,Silver,Football,2023-04-10,True
1525,Australia,18-24,Male,Silver,Tennis,2023-06-02,True
1526,Australia,55+,Female,Silver,Football,2023-09-12,True
1527,Australia,18-24,Male,Bronze,Basketball,2023-03-17,False
1528,Australia,45-54,Female,Silver,Volleyball,2022-04-12,False
1529,Ireland,25-34,Male,Bronze,Football,2023-12-20,True
1530,Australia,45-54,Male,VIP,Rugby,2022-04-28,True
1531,Australia,35-44,Female,Silver,Football,2023-11-02,True
1532,United Kingdom,45-54,Male,Silver,Football,2023-10-29,True
1533,United Kingdom,55+,Female,Bronze,Football,2023-07-19,True
1534,Australia,18-24,Male,Bronze,Handball,2022-08-09,False
1535,Australia,18-24,Male,Bronze,Football,2023-03-17,True
1536,Australia,25-34,Female,Silver,Volleyball,2023-04-08,True
1537,Australia,35-44,Female,Silver,Tennis,2022-08-22,True
1538,United Kingdom,45-54,Male,Bronze,Football,2023-02-28,False
1539,Australia,25-34,Male,Silver,Tennis,2022-12-14,True
1540,Australia,35-44,Male,Gold,Rugby,2023-04-10,True
1541,United Kingdom,25-34,Female,Bronze,Ice Hockey,2023-02-13,True
1542,Australia,45-54,Male,Bronze,Tennis,2023-03-02,True
1543,United Kingdom,55+,Female,Silver,Volleyball,2022-04-08,False
1544,Australia,25-34,Male,Silver,Football,2022-11-17,True
1545,Canada,25-34,Male,Silver,Handball,2023-03-14,True
1546,Australia,18-24,Male,Silver,Volleyball,2022-11-17,True
1547,Ireland,35-44,Male,VIP,Ice Hockey,2023-11-13,False
1548,United Kingdom,25-34,Female,Bronze,Rugby,2022-09-19,True
1549,Australia,18-24,Male,Bronze,Tennis,2023-01-19,False
1550,United Kingdom,25-34,Female,Bronze,Basketball,2022-06-06,True
1551,Canada,25-34,Male,Bronze,Tennis,2023-12-05,False
1552,United Kingdom,25-34,Female,Bronze,Football,2023-05-01,True
1553,Ireland,35-44,Female,Bronze,Tennis,2022-03-10,True
1554,New Zealand,18-24,Male,VIP,Football,2022-04-04,True
1555,Australia,35-44,Male,Gold,Tennis,2022-03-29,True
1556,Australia,35-44,Male,Bronze,Football,2022-04-06,True
1557,United Kingdom,25-34,Female,Silver,Football,2023-03-19,False
1558,Australia,18-24,Female,Silver,Football,2022-04-09,True
1559,Ireland,35-44,Male,Gold,Volleyball,2023-01-17,True
1560,New Zealand,55+,Female,Silver,Football,2022-05-14,True
1561,Australia,25-34,Male,Bronze,Ice Hockey,2023-07-24,True
1562,Australia,25-34,Male,Silver,Football,2022-03-03,True
1563,Ireland,25-34,Female,Silver,Tennis,2023-08-24,True
1564,Australia,35-44,Male,Silver,Football,2023-07-30,False
1565,Ireland,18-24,Female,Gold,Football,2023-07-30,True
1566,Australia,25-34,Male,Gold,Basketball,2022-12-04,False
1567,United Kingdom,35-44,Male,Silver,Basketball,2023-11-18,False
1568,Australia,35-44,Male,Silver,Football,2022-05-06,True
1569,United Kingdom,25-34,Male,VIP,Tennis,2023-02-25,True
1570,Australia,25-34,Female,Bronze,Volleyball,2022-12-29,True
1571,United Kingdom,35-44,Male,Bronze,Football,2023-11-13,True
1572,Australia,18-24,Male,Bronze,Football,2023-03-10,False
1573,United Kingdom,18-24,Male,Gold,Basketball,2022-02-22,True
1574,New Zealand,45-54,Male,Silver,Football,2022-10-22,True
1575,Australia,18-24,Female,Bronze,Baseball,2023-09-07,False
1576,Australia,35-44,Male,VIP,Basketball,2022-11-16,True
1577,Australia,55+,Male,Silver,Tennis,2022-12-27,False
1578,United Kingdom,25-34,Female,Gold,Tennis,2022-04-17,True
1579,United Kingdom,25-34,Male,Bronze,Tennis,2023-08-15,True
1580,Australia,35-44,Female,Silver,Football,2023-06-04,True
1581,Australia,45-54,Male,Silver,Snooker,2022-08-06,True
1582,Australia,55+,Male,Silver,Basketball,2022-06-08,True
1583,United Kingdom,35-44,Female,Silver,Football,2023-11-04,True
1584,Australia,18-24,Male,Gold,Tennis,2023-05-09,True
1585,Canada,35-44,Male,Bronze,Football,2022-08-18,False
1586,Australia,25-34,Male,Gold,Football,2022-04-21,True
1587,United Kingdom,25-34,Male,Bronze,Basketball,2022-12-25,True
1588,Australia,18-24,Male,Bronze,Basketball,2023-07-24,False
1589,Australia,25-34,Female,Bronze,Basketball,2023-01-12,False
1590,United Kingdom,45-54,Male,Bronze,Football,2022-04-28,True
1591,United Kingdom,25-34,Male,Bronze,Basketball,2022-10-13,False
1592,Canada,25-34,Female,Gold,Football,2023-08-11,True
1593,Australia,25-34,Male,Silver,Basketball,2022-08-20,True
1594,Australia,45-54,Male,Bronze,Tennis,2023-03-16,True
1595,United Kingdom,35-44,Female,Silver,Basketball,2023-07-29,True
1596,United Kingdom,25-34,Female,Bronze,Handball,2023-09-29,True
1597,Australia,18-24,Male,Bronze,Volleyball,2023-09-21,True
1598,Australia,25-34,Male,Silver,Table Tennis,2023-11-23,True
1599,Australia,55+,Male,Silver,Baseball,2023-10-21,False
1600,New Zealand,35-44,Male,Silver,Rugby,2023-07-25,True
1601,Australia,35-44,Male,Bronze,Baseball,2022-01-27,False
1602,Australia,35-44,Female,Silver,Volleyball,2023-09-16,True
1603,Australia,25-34,Female,Silver,Ice Hockey,2023-11-05,False
1604,Australia,45-54,Female,VIP,Football,2023-12-12,True
1605,Australia,25-34,Male,Bronze,Football,2022-10-01,False
1606,Australia,18-24,Female,Silver,Volleyball,2022-01-30,True
1607,Australia,18-24,Male,Silver,Tennis,2022-07-04,True
1608,Ireland,35-44,Male,VIP,Rugby,2022-10-07,True
1609,Australia,55+,Male,Bronze,Football,2023-12-21,True
1610,Australia,25-34,Male,Silver,Football,2022-11-13,True
1611,New Zealand,45-54,Female,Bronze,Ice Hockey,2022-12-14,True
1612,United Kingdom,35-44,Male,Silver,Handball,2022-12-26,True
1613,Australia,25-34,Male,Bronze,Football,2022-01-07,True
1614,Australia,18-24,Female,Bronze,Volleyball,2022-07-05,True
1615,Australia,18-24,Male,Silver,Rugby,2022-05-27,True
1616,United Kingdom,35-44,Female,Bronze,Football,2023-08-03,True
1617,Canada,25-34,Male,Bronze,Football,2023-11-05,True
1618,United Kingdom,25-34,Male,Bronze,Football,2023-02-15,True
1619,United Kingdom,25-34,Female,Bronze,Football,2022-03-13,True
1620,United Kingdom,35-44,Male,VIP,Tennis,2022-05-26,True
1621,Australia,18-24,Male,Silver,Football,2023-10-11,False
1622,Australia,25-34,Male,Gold,Football,2022-02-01,True
1623,United Kingdom,25-34,Male,Bronze,Volleyball,2022-04-04,False
1624,Canada,35-44,Male,Gold,Tennis,2023-06-28,True
1625,Australia,45-54,Male,Bronze,Basketball,2022-08-09,True
1626,United Kingdom,18-24,Male,Silver,Football,2023-01-21,True
1627,Australia,45-54,Female,Bronze,Rugby,2023-03-06,False
1628,Australia,35-44,Male,Silver,Volleyball,2023-04-10,True
1629,Australia,35-44,Male,Silver,Tennis,2022-12-16,True
1630,Australia,35-44,Male,Bronze,Handball,2022-06-11,True
1631,Ireland,25-34,Female,Bronze,Volleyball,2023-01-14,True
1632,Australia,18-24,Female,Silver,Ice Hockey,2022-11-16,True
1633,United Kingdom,35-44,Male,Bronze,Ice Hockey,2022-11-29,True
1634,Ireland,25-34,Female,Bronze,Football,2023-08-05,True
1635,New Zealand,35-44,Male,Bronze,Football,2023-09-03,False
1636,Australia,25-34,Male,Silver,Football,2022-03-28,False
1637,Australia,45-54,Male,Gold,Football,2022-02-23,True
1638,Australia,35-44,Male,Bronze,Football,2022-06-09,True
1639,Canada,18-24,Male,Bronze,Handball,2022-06-11,True
1640,New Zealand,25-34,Male,Gold,Football,2023-09-25,True
1641,Australia,35-44,Female,Silver,Baseball,2022-02-20,True
1642,Ireland,45-54,Female,Bronze,Basketball,2023-11-22,True
1643,Australia,25-34,Male,Gold,Football,2022-03-25,False
1644,United Kingdom,45-54,Female,Bronze,Tennis,2022-10-06,False
1645,Australia,25-34,Male,Bronze,Football,2023-03-30,True
1646,Ireland,25-34,Male,VIP,Table Tennis,2023-11-09,True
1647,Australia,45-54,Male,Gold,Volleyball,2023-03-11,False
1648,Ireland,45-54,Male,Bronze,Football,2023-05-13,False
1649,Ireland,35-44,Male,Bronze,Snooker,2023-09-14,True
1650,United Kingdom,45-54,Female,Bronze,Ice Hockey,2023-03-29,True
1651,Australia,18-24,Male,Bronze,Football,2023-03-01,True
1652,Australia,45-54,Male,Bronze,Basketball,2022-10-07,True
1653,Australia,25-34,Male,Bronze,Basketball,2022-08-09,True
1654,Australia,18-24,Male,Gold,Football,2023-06-09,False
1655,Australia,25-34,Female,Gold,Ice Hockey,2022-04-27,True
1656,New Zealand,25-34,Male,Silver,Football,2022-12-20,True
1657,United Kingdom,25-34,Female,Silver,Tennis,2023-03-17,True
1658,Australia,25-34,Female,Bronze,Football,2022-04-24,True
1659,Australia,18-24,Male,Bronze,Baseball,2022-10-18,False
1660,Australia,25-34,Male,Bronze,Ice Hockey,2023-11-26,True
1661,United Kingdom,35-44,Female,Silver,Football,2023-11-26,False
1662,Australia,25-34,Female,Bronze,Football,2023-08-31,True
1663,New Zealand,25-34,Male,Gold,Football,2023-05-14,True
1664,Australia,35-44,Female,Silver,Rugby,2023-06-24,True
1665,Canada,45-54,Female,Bronze,Football,2023-11-15,True
1666,New Zealand,35-44,Male,Bronze,Volleyball,2022-11-12,True
1667,Australia,25-34,Male,Silver,Snooker,2022-02-16,False
1668,New Zealand,35-44,Female,Gold,Basketball,2022-08-14,True
1669,Australia,18-24,Male,Silver,Football,2023-02-09,True
1670,Ireland,18-24,Male,Bronze,Football,2023-09-06,True
1671,Australia,25-34,Male,Silver,Tennis,2022-02-26,True
1672,New Zealand,45-54,Male,Bronze,Basketball,2022-01-08,True
1673,New Zealand,25-34,Male,VIP,Basketball,2022-07-29,False
1674,Ireland,18-24,Female,Silver,Tennis,2022-11-05,True
1675,Ireland,18-24,Male,Silver,Football,2022-08-05,False
1676,Australia,45-54,Male,Bronze,Handball,2022-05-21,True
1677,Australia,35-44,Male,Silver,Football,2022-09-19,True
1678,Australia,25-34,Male,Bronze,Tennis,2022-10-24,True
1679,Australia,35-44,Male,Bronze,Rugby,2022-12-02,False
1680,United Kingdom,25-34,Male,Bronze,Football,2022-05-03,True
1681,Australia,35-44,Male,Gold,Ice Hockey,2022-01-08,True
1682,Canada,25-34,Male,Silver,Rugby,2023-05-25,True
1683,United Kingdom,45-54,Male,Bronze,Basketball,2023-03-17,True
1684,Ireland,25-34,Male,Gold,Football,2022-06-29,True
1685,Australia,35-44,Female,Bronze,Football,2022-05-13,True
1686,New Zealand,18-24,Male,Bronze,Football,2023-01-25,True
1687,New Zealand,25-34,Male,Bronze,Football,2023-06-30,False
1688,Australia,25-34,Female,Silver,Baseball,2023-12-22,True
1689,United Kingdom,35-44,Male,Silver,Basketball,2022-08-24,True
1690,Ireland,18-24,Male,Bronze,Football,2023-05-28,False
1691,Australia,45-54,Male,Silver,Snooker,2023-07-27,True
1692,Australia,25-34,Male,Bronze,Ice Hockey,2023-11-16,True
1693,Australia,35-44,Female,Silver,Football,2022-12-29,False
1694,Australia,45-54,Female,Bronze,Football,2022-03-15,True
1695,Australia,35-44,Male,Silver,Football,2023-02-11,True
1696,Australia,35-44,Male,Silver,Baseball,2022-02-13,True
1697,Australia,35-44,Male,Silver,Tennis,2023-03-23,True
1698,Australia,25-34,Female,Bronze,Handball,2022-01-20,True
1699,Canada,45-54,Female,Silver,Football,2023-04-16,True
1700,Australia,25-34,Male,Bronze,Volleyball,2022-03-21,True
1701,Canada,35-44,Male,Gold,Football,2022-11-17,True
1702,Australia,35-44,Male,Bronze,Table Tennis,2023-08-13,True
1703,Australia,25-34,Male,Bronze,Handball,2023-03-16,True
1704,Australia,25-34,Male,Silver,Football,2023-08-11,True
1705,Australia,25-34,Male,Silver,Rugby,2023-02-19,True
1706,Australia,45-54,Male,Bronze,Ice Hockey,2023-12-28,True
1707,United Kingdom,55+,Female,Gold,Handball,2023-10-18,True
1708,Australia,35-44,Female,VIP,Football,2023-03-04,True
1709,United Kingdom,35-44,Male,Silver,Tennis,2022-10-24,True
1710,United Kingdom,45-54,Male,Bronze,Volleyball,2022-04-28,True
1711,Australia,18-24,Female,Silver,Rugby,2023-02-19,True
1712,Australia,25-34,Male,Bronze,Football,2022-01-22,False
1713,Ireland,35-44,Male,Bronze,Volleyball,2022-11-29,True
1714,Australia,45-54,Male,Gold,Football,2022-06-25,True
1715,Australia,45-54,Male,VIP,Rugby,2023-09-25,True
1716,Canada,25-34,Male,Gold,Football,2023-04-17,True
1717,Australia,18-24,Male,Bronze,Football,2023-12-08,True
1718,United Kingdom,25-34,Male,Bronze,Tennis,2023-01-06,True
1719,Canada,25-34,Male,Bronze,Tennis,2022-04-01,True
1720,Australia,25-34,Male,Bronze,Tennis,2023-03-24,True
1721,Australia,35-44,Male,Bronze,Tennis,2022-04-19,False
1722,Australia,18-24,Female,Bronze,Football,2022-09-07,False
1723,Australia,45-54,Male,Silver,Football,2023-03-23,True
1724,Australia,25-34,Male,Silver,Rugby,2023-08-27,True
1725,United Kingdom,35-44,Male,Silver,Football,2023-02-15,False
1726,Australia,18-24,Male,Gold,Tennis,2023-06-21,True
1727,Australia,25-34,Male,Bronze,Basketball,2022-03-22,True
1728,Canada,18-24,Female,Bronze,Handball,2023-02-10,True
1729,Ireland,55+,Male,Silver,Ice Hockey,2022-11-14,True
1730,United Kingdom,45-54,Male,Silver,Football,2022-12-14,False
1731,Australia,25-34,Male,Silver,Volleyball,2022-08-15,True
1732,United Kingdom,25-34,Male,Bronze,Table Tennis,2022-12-08,True
1733,Australia,55+,Male,Bronze,Tennis,2022-06-22,True
1734,Australia,25-34,Male,Silver,Baseball,2022-03-20,False
1735,Australia,18-24,Male,Gold,Tennis,2023-06-07,True
1736,New Zealand,35-44,Male,Gold,Tennis,2023-10-11,True
1737,Australia,55+,Male,Silver,Football,2022-04-27,False
1738,Australia,18-24,Male,Silver,Basketball,2023-06-28,True
1739,Australia,25-34,Male,Gold,Football,2023-06-07,True
1740,Australia,55+,Male,Silver,Football,2022-07-18,True
1741,Ireland,18-24,Male,Silver,Football,2022-12-24,True
1742,United Kingdom,18-24,Male,Gold,Football,2022-12-26,True
1743,Ireland,35-44,Male,Silver,Football,2023-10-23,True
1744,Australia,45-54,Female,Gold,Tennis,2022-06-01,True
1745,Australia,25-34,Female,Bronze,Football,2022-08-30,True
1746,Australia,55+,Male,Silver,Table Tennis,2022-04-16,True
1747,Australia,35-44,Male,Gold,Football,2022-05-30,True
1748,Australia,18-24,Male,Bronze,Tennis,2022-09-20,False
1749,Ireland,55+,Male,Silver,Football,2022-07-22,True
1750,Australia,25-34,Male,Bronze,Football,2022-06-27,True
1751,Australia,25-34,Male,Gold,Football,2023-09-09,True
1752,Australia,35-44,Female,Silver,Tennis,2022-06-06,True
1753,Australia,25-34,Female,Bronze,Ice Hockey,2023-11-03,True
1754,Australia,18-24,Male,Bronze,Football,2022-03-19,True
1755,Canada,18-24,Male,Silver,Football,2022-07-01,True
1756,Ireland,25-34,Male,Silver,Football,2023-10-06,True
1757,Canada,45-54,Female,Bronze,Volleyball,2023-05-21,True
1758,Australia,35-44,Female,Gold,Rugby,2023-04-21,True
1759,Australia,55+,Female,Silver,Football,2023-08-01,True
1760,Australia,25-34,Male,Silver,Football,2023-08-17,True
1761,Australia,25-34,Male,Bronze,Baseball,2023-04-05,True
1762,Ireland,18-24,Male,Gold,Football,2023-11-29,True
1763,Australia,18-24,Male,Bronze,Tennis,2023-08-02,False
1764,Australia,25-34,Male,Silver,Football,2023-10-21,False
1765,Australia,45-54,Male,Gold,Basketball,2023-10-13,True
1766,Australia,45-54,Male,Bronze,Baseball,2023-10-02,True
1767,United Kingdom,55+,Male,Silver,Table Tennis,2022-11-27,True
1768,Australia,25-34,Male,Bronze,Rugby,2023-10-05,True
1769,Australia,45-54,Male,Silver,Tennis,2022-11-20,True
1770,Australia,25-34,Male,Silver,Tennis,2022-06-04,True
1771,Australia,18-24,Male,Gold,Football,2023-03-27,True
1772,Ireland,45-54,Male,Gold,Table Tennis,2022-03-11,True
1773,New Zealand,35-44,Male,Silver,Ice Hockey,2023-04-26,False
1774,Canada,18-24,Male,Silver,Tennis,2023-03-29,True
1775,Ireland,25-34,Female,Silver,Football,2023-10-09,True
1776,Australia,25-34,Male,Bronze,Tennis,2022-11-07,True
1777,United Kingdom,35-44,Male,Silver,Table Tennis,2022-10-09,True
1778,Australia,25-34,Male,Gold,Tennis,2023-08-29,False
1779,Australia,55+,Female,Bronze,Football,2022-02-27,True
1780,Ireland,18-24,Male,Bronze,Football,2022-12-27,True
1781,Australia,25-34,Male,Bronze,Football,2023-06-04,True
1782,New Zealand,25-34,Male,Bronze,Handball,2022-03-17,True
1783,Australia,25-34,Male,Bronze,Table Tennis,2022-11-14,True
1784,United Kingdom,25-34,Female,Bronze,Snooker,2023-04-18,True
1785,United Kingdom,35-44,Male,Bronze,Ice Hockey,2023-04-08,True
1786,New Zealand,45-54,Female,Silver,Tennis,2022-02-08,True
1787,United Kingdom,55+,Female,Bronze,Basketball,2022-02-28,True
1788,United Kingdom,45-54,Male,Silver,Tennis,2023-01-13,True
1789,Australia,45-54,Male,Gold,Ice Hockey,2022-10-21,True
1790,Australia,35-44,Male,VIP,Tennis,2022-03-20,True
1791,Australia,45-54,Female,Silver,Basketball,2023-10-23,True
1792,United Kingdom,25-34,Male,Bronze,Football,2022-04-03,True
1793,Australia,25-34,Female,VIP,Football,2023-09-22,True
1794,United Kingdom,25-34,Male,Silver,Volleyball,2023-09-01,True
1795,Australia,25-34,Male,Bronze,Handball,2023-06-04,True
1796,Australia,25-34,Female,Bronze,Tennis,2023-01-29,True
1797,United Kingdom,55+,Male,Bronze,Football,2023-04-19,True
1798,Australia,25-34,Male,Bronze,Snooker,2023-08-18,True
1799,Australia,18-24,Male,Bronze,Ice Hockey,2023-07-22,False
1800,Australia,25-34,Male,Gold,Tennis,2022-02-12,True
1801,Canada,18-24,Male,Silver,Basketball,2023-04-06,False
1802,United Kingdom,18-24,Male,Silver,Tennis,2023-08-09,False
1803,Australia,25-34,Male,Gold,Tennis,2023-10-30,False
1804,Australia,25-34,Female,Silver,Handball,2022-07-12,True
1805,Australia,25-34,Female,Gold,Football,2022-11-26,False
1806,Ireland,45-54,Male,VIP,Football,2023-09-12,False
1807,United Kingdom,35-44,Female,Bronze,Football,2023-05-03,True
1808,Australia,25-34,Male,VIP,Football,2023-05-29,True
1809,Australia,25-34,Male,Silver,Football,2022-06-04,True
1810,Australia,25-34,Male,Bronze,Football,2022-03-05,True
1811,United Kingdom,35-44,Female,Silver,Football,2023-04-07,True
1812,Ireland,18-24,Female,Silver,Football,2022-04-16,True
1813,Australia,18-24,Male,Gold,Football,2022-12-18,False
1814,Australia,45-54,Male,Bronze,Football,2022-03-28,True
1815,Australia,25-34,Male,Silver,Basketball,2023-06-01,False
1816,Canada,18-24,Male,Bronze,Tennis,2023-10-24,True
1817,Australia,25-34,Male,Bronze,Football,2022-06-26,True
1818,Ireland,55+,Male,Bronze,Basketball,2022-02-10,True
1819,United Kingdom,45-54,Female,Silver,Table Tennis,2022-09-11,True
1820,Australia,35-44,Male,Gold,Snooker,2023-12-26,True
1821,Australia,25-34,Female,Bronze,Football,2023-03-25,True
1822,Australia,25-34,Male,Silver,Rugby,2023-03-26,True
1823,United Kingdom,55+,Male,Bronze,Football,2023-06-21,False
1824,Ireland,55+,Female,Bronze,Football,2023-06-20,True
1825,United Kingdom,25-34,Female,Silver,Football,2023-09-17,False
